"BehaviorSpace results (NetLogo 6.1.1)"
"Wolf Sheep Predation.nlogo"
"wolf-sheep-grass-simpler"
"04/21/2020 12:31:36:944 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-gain-from-food","show-energy?","initial-number-wolves","wolf-reproduce","initial-number-sheep","model-version","sheep-gain-from-food","grass-regrowth-time","sheep-reproduce","[step]","count sheep","count wolves","count turtles"
"1010","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","107","48","155"
"1012","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","166","34","200"
"1011","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","191","29","220"
"1013","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","144","57","201"
"1014","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","124","54","178"
"1015","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","142","53","195"
"1016","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","181","24","205"
"1017","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","174","39","213"
"1018","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","152","39","191"
"1019","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","154","47","201"
"1020","20","false","85","5","90","sheep-wolves-grass","4","40","4","1000","165","43","208"
"1021","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","374","7","381"
"1022","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","103","33","136"
"1023","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","86","52","138"
"1025","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","111","50","161"
"1024","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","78","105","183"
"1026","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","416","42","458"
"1027","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","88","94","182"
"1028","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","360","48","408"
"1030","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","230","17","247"
"1029","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","69","87","156"
"1031","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","333","79","412"
"1032","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","307","36","343"
"1033","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","352","75","427"
"1034","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","289","77","366"
"1035","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","213","140","353"
"1036","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","238","26","264"
"1037","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","379","40","419"
"1039","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","271","28","299"
"1038","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","52","81","133"
"1040","20","false","85","5","120","sheep-wolves-grass","4","20","4","1000","364","67","431"
"1041","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","153","76","229"
"1042","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","179","80","259"
"1043","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","139","81","220"
"1044","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","194","73","267"
"1045","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","142","96","238"
"1046","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","154","79","233"
"1048","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","154","78","232"
"1047","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","134","63","197"
"1049","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","185","76","261"
"1050","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","155","86","241"
"1051","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","201","66","267"
"1052","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","183","65","248"
"1053","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","124","89","213"
"1054","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","183","70","253"
"1055","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","131","60","191"
"1056","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","181","71","252"
"1057","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","175","59","234"
"1058","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","129","110","239"
"1059","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","146","69","215"
"1061","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","158","35","193"
"1060","20","false","85","5","120","sheep-wolves-grass","4","30","4","1000","150","74","224"
"1062","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","163","39","202"
"1063","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","187","32","219"
"1064","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","155","44","199"
"1066","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","126","47","173"
"1065","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","165","33","198"
"1067","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","147","37","184"
"1068","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","156","41","197"
"1069","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","160","26","186"
"1070","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","165","42","207"
"1071","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","149","38","187"
"1072","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","158","23","181"
"1073","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","173","22","195"
"1075","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","143","43","186"
"1074","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","167","62","229"
"1076","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","165","36","201"
"1077","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","159","31","190"
"1078","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","140","57","197"
"1079","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","151","41","192"
"1080","20","false","85","5","120","sheep-wolves-grass","4","40","4","1000","182","20","202"
"1081","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","455","38","493"
"1082","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","100","135","235"
"1083","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","252","13","265"
"1084","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","235","132","367"
"1085","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","103","214","317"
"1086","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","359","47","406"
"1088","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","118","52","170"
"1087","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","147","177","324"
"1089","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","374","57","431"
"1090","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","145","219","364"
"1091","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","155","188","343"
"1092","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","166","70","236"
"1093","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","212","136","348"
"1094","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","115","214","329"
"1095","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","115","188","303"
"1096","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","53","141","194"
"1097","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","149","37","186"
"1098","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","237","95","332"
"1099","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","294","24","318"
"1101","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","206","71","277"
"1102","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","128","70","198"
"1100","20","false","85","5","150","sheep-wolves-grass","4","20","4","1000","292","106","398"
"1103","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","195","59","254"
"1105","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","141","74","215"
"1104","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","171","83","254"
"1106","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","152","83","235"
"1107","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","161","84","245"
"1108","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","132","61","193"
"1109","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","162","78","240"
"1110","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","164","85","249"
"1111","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","199","60","259"
"1112","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","113","126","239"
"1113","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","183","64","247"
"1115","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","147","87","234"
"1114","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","109","82","191"
"1116","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","159","86","245"
"1117","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","178","62","240"
"1118","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","119","45","164"
"1120","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","158","76","234"
"1119","20","false","85","5","150","sheep-wolves-grass","4","30","4","1000","137","73","210"
"1121","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","162","28","190"
"1122","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","165","32","197"
"1123","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","186","30","216"
"1125","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","146","40","186"
"1124","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","152","36","188"
"1126","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","151","66","217"
"1127","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","134","28","162"
"1128","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","176","22","198"
"1129","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","179","35","214"
"1130","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","160","38","198"
"1131","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","160","39","199"
"1132","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","176","28","204"
"1133","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","186","26","212"
"1134","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","184","30","214"
"1135","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","142","39","181"
"1136","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","175","26","201"
"1138","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","151","33","184"
"1137","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","178","41","219"
"1139","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","154","43","197"
"1140","20","false","85","5","150","sheep-wolves-grass","4","40","4","1000","167","32","199"
"1141","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","111","158","269"
"1143","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","127","181","308"
"1142","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","139","180","319"
"1144","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","178","183","361"
"1145","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","248","28","276"
"1146","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","379","57","436"
"1148","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","122","207","329"
"1147","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","219","135","354"
"1149","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","90","162","252"
"1150","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","97","194","291"
"1151","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","166","42","208"
"1152","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","287","88","375"
"1153","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","252","89","341"
"1154","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","77","154","231"
"1155","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","226","36","262"
"1156","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","119","207","326"
"1157","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","80","193","273"
"1158","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","387","25","412"
"1159","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","277","46","323"
"1160","20","false","85","5","180","sheep-wolves-grass","4","20","4","1000","113","37","150"
"1161","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","167","62","229"
"1162","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","132","76","208"
"1163","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","122","96","218"
"1165","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","155","74","229"
"1164","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","115","67","182"
"1166","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","148","87","235"
"1167","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","159","65","224"
"1168","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","153","74","227"
"1170","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","189","61","250"
"1169","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","169","83","252"
"1171","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","161","86","247"
"1172","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","141","88","229"
"1173","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","175","57","232"
"1175","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","125","77","202"
"1174","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","158","81","239"
"1176","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","164","74","238"
"1177","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","180","94","274"
"1178","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","142","81","223"
"1179","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","134","90","224"
"1180","20","false","85","5","180","sheep-wolves-grass","4","30","4","1000","144","72","216"
"1181","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","155","33","188"
"1182","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","183","31","214"
"1183","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","191","22","213"
"1184","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","135","45","180"
"1185","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","159","37","196"
"1186","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","147","43","190"
"1188","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","157","34","191"
"1189","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","159","27","186"
"1187","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","171","32","203"
"1190","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","164","29","193"
"1191","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","172","34","206"
"1192","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","174","33","207"
"1194","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","159","40","199"
"1193","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","180","41","221"
"1196","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","143","46","189"
"1195","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","180","28","208"
"1197","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","163","34","197"
"1198","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","169","25","194"
"1199","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","158","38","196"
"1200","20","false","85","5","180","sheep-wolves-grass","4","40","4","1000","165","33","198"
"1201","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","109","59","168"
"1202","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","120","47","167"
"1203","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","220","24","244"
"1204","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","93","124","217"
"1205","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","213","167","380"
"1207","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","177","161","338"
"1206","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","194","37","231"
"1208","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","378","43","421"
"1209","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","197","55","252"
"1210","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","406","0","406"
"1212","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","179","24","203"
"1211","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","92","198","290"
"1213","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","179","13","192"
"1214","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","80","47","127"
"1215","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","51","75","126"
"1217","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","175","182","357"
"1216","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","125","208","333"
"1218","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","49","94","143"
"1219","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","277","37","314"
"1220","20","false","110","5","60","sheep-wolves-grass","4","20","4","1000","118","40","158"
"1221","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","131","54","185"
"1222","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","161","87","248"
"1223","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","166","71","237"
"1224","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","209","73","282"
"1225","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","143","81","224"
"1226","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","195","58","253"
"1227","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","182","69","251"
"1228","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","189","91","280"
"1230","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","142","79","221"
"1229","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","125","81","206"
"1231","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","138","85","223"
"1232","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","158","77","235"
"1233","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","198","56","254"
"1235","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","170","69","239"
"1234","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","190","86","276"
"1236","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","179","77","256"
"1237","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","187","65","252"
"1238","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","176","70","246"
"1240","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","167","92","259"
"1239","20","false","110","5","60","sheep-wolves-grass","4","30","4","1000","155","74","229"
"1241","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","153","24","177"
"1242","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","176","32","208"
"1243","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","170","31","201"
"1244","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","189","34","223"
"1245","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","130","52","182"
"1246","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","201","0","201"
"1247","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","155","38","193"
"1248","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","179","26","205"
"1249","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","128","38","166"
"1250","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","137","61","198"
"1251","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","186","28","214"
"1253","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","168","32","200"
"1252","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","174","36","210"
"1254","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","153","37","190"
"1255","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","161","34","195"
"1256","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","132","51","183"
"1258","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","153","35","188"
"1257","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","174","30","204"
"1259","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","182","34","216"
"1260","20","false","110","5","60","sheep-wolves-grass","4","40","4","1000","149","57","206"
"1261","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","327","38","365"
"1262","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","303","58","361"
"1263","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","153","33","186"
"1264","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","75","142","217"
"1265","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","216","100","316"
"1267","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","370","26","396"
"1266","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","267","26","293"
"1268","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","261","123","384"
"1269","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","220","17","237"
"1270","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","52","131","183"
"1271","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","103","39","142"
"1272","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","241","48","289"
"1273","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","157","79","236"
"1274","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","174","16","190"
"1276","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","407","31","438"
"1275","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","63","54","117"
"1277","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","251","63","314"
"1278","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","252","34","286"
"1279","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","250","95","345"
"1280","20","false","110","5","90","sheep-wolves-grass","4","20","4","1000","58","81","139"
"1281","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","119","75","194"
"1282","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","135","59","194"
"1283","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","181","78","259"
"1285","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","156","72","228"
"1284","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","143","89","232"
"1286","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","136","84","220"
"1287","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","169","61","230"
"1288","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","170","61","231"
"1289","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","138","84","222"
"1290","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","97","85","182"
"1291","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","162","72","234"
"1292","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","193","56","249"
"1294","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","158","66","224"
"1293","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","138","105","243"
"1295","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","174","57","231"
"1296","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","158","85","243"
"1297","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","166","65","231"
"1299","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","200","57","257"
"1298","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","154","78","232"
"1300","20","false","110","5","90","sheep-wolves-grass","4","30","4","1000","147","71","218"
"1301","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","165","38","203"
"1302","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","145","34","179"
"1303","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","171","27","198"
"1304","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","141","37","178"
"1305","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","160","38","198"
"1306","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","156","30","186"
"1307","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","164","41","205"
"1308","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","145","45","190"
"1309","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","145","44","189"
"1310","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","145","43","188"
"1311","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","165","43","208"
"1312","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","152","52","204"
"1313","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","151","41","192"
"1314","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","159","38","197"
"1316","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","190","19","209"
"1315","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","174","21","195"
"1317","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","163","40","203"
"1318","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","162","38","200"
"1319","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","155","21","176"
"1320","20","false","110","5","90","sheep-wolves-grass","4","40","4","1000","142","58","200"
"1321","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","314","52","366"
"1322","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","194","34","228"
"1323","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","203","21","224"
"1325","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","392","0","392"
"1326","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","212","114","326"
"1324","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","262","97","359"
"1327","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","224","129","353"
"1328","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","257","71","328"
"1329","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","224","136","360"
"1330","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","209","132","341"
"1331","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","155","34","189"
"1332","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","325","60","385"
"1333","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","118","40","158"
"1334","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","358","0","358"
"1335","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","248","26","274"
"1336","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","385","41","426"
"1337","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","56","132","188"
"1339","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","210","136","346"
"1338","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","88","68","156"
"1341","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","137","71","208"
"1340","20","false","110","5","120","sheep-wolves-grass","4","20","4","1000","351","67","418"
"1342","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","197","75","272"
"1343","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","146","66","212"
"1344","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","140","102","242"
